QA_text,Category
"##Question: 중형화물승합 애니카서비스는 왜 3회만 제공하는지 알려줘? ##Answer: 중형화물승합 애니카 가입 차종의 경우 견인, 구난, 타이어 교체 및 수리를 위해서는대형 견인차 등의 장비가 필요하고 또한 대형 견인차를 보유한 별도 업체로 서비스를 제공할 수는 있으나, 서비스 품질 등을 고려하여 부득이 3대 서비스로 운영하고 있습니다.","자동차보험"
"##Question: 중형화물승합 애니카의 비상급유는 왜 5리터를 제공하는지 알려줘? ##Answer: 연료 완전 소진시 중형화물승합 차종은 최소 5리터의 연료가 있어야 시동이 가능하며, 5리터 초과의 급유를 원하시는 고객은 실비용을 직접 부담하여 추가급유를 할 수 있습니다.","자동차보험"
"##Question: 하이브리드형 국산차 배터리충전 서비스 알려줘? ##Answer: 14년 5월 21일 판매계약부터 하이브리드카 배터리충전 서비스를 제공하고 있습니다. (기존 일반차량의 배터리 충전방식과 동일) 단, 전기차와 수소차는 안정성문제로 인해 충전서비스 대신 견인서비스를 제공하고 있습니다. 배터리충전제외로 진행하시면 됩니다.","자동차보험"
"##Question: 애니카서비스 특약 환급 보험료 없는 경우 알려줘? ##Answer: 애니카서비스를 1번이라도 사용했다면, 사고해지가 되어 환급보험료가 없습니다!","자동차보험"
"##Question: 유상운옹자동차 알려줘? ##Answer: 요금이나 대가를 목적으로 사용하거나 대여하는 차(승합 ·다목적승용·구급자동차에만 해당)·요금 대가의 수수-> 요금이나 대가를 주고 받기로 하는 약정이 있는 것도 포함, 운행실비 상당액(유류대, 차량 유지비, 인건비 등을 상품 대금에 포함시켜 받는 경우)만 받는 경우는 대가로 볼 수 없음·유상운송 행위의 반복-> 자동차보험약관에서는 그 행위 자체가 유상운송에 해당되고 그러한 유상운송 행위가 반복적으로 행해졌을 때에 면책조항으로 유상운송에 해당된다고 봄. 이때 반복성이란 반복의 의도가 있다고 객관적으로 상당할 경우에는 반복행위의 제 1회의 경우를 포함하며 그 횟수는 년간 2회 이상이라고 보고 있음","자동차보험"
"##Question: 애니카서비스 특약 중도가입 가능한지 알려줘? ##Answer: 중도 가입하는 것은 가능하나 애니카서비스를 모두 다 사용하여 소진 되셨다면 추가로 가입하실 수 없습니다.","자동차보험"
"##Question: 단기계약 애니카 서비스 횟수 알려줘? ##Answer: 단기계약으로 서비스는 3회 제공됩니다","자동차보험"
"##Question: 애니카서비스 특약 추가가입 지침 알려줘? ##Answer: 2014.10.16일부터 변경된 애니카서비스특약 6회 소진후 추가가입은 불가합니다.","자동차보험"
"##Question: 리프트 장착 차량 적용 특별요율 알려줘? ##Answer: 리프트, 리프트게이트는 특별요율 미부과 대상이고 언더리프트는 기중기요율 부과대상입니다. 언더리프트 장착된 차량은 차종은 특수작업용입니다.","자동차보험"
"##Question: 10년 초과 외제차 스포츠카요율 부과 대상 여부 알려줘? ##Answer: 10년 초과 외제차도 스포츠카요율 부과대상입니다. 단 공동물건은 10년 이하만 부과됩니다.","자동차보험"
"##Question: 크레인집게차 적용 특별요율 알려줘? ##Answer: 통상적으로 둘 다 붙는 경우는 없으며, 기중기인지 집게인지 확인 후 해당 되는 특별요율 부과바랍니다. (기중기: 기중기요율 / 집게: 특수장비요율 부과) 차명코드의 차명이 ‘크레인’인 경우는 기중기요율이 자동부과되니, 집게차인 경우는 다른 화물차명코드사용바랍니다.","자동차보험"
"##Question: 고물쓰레기운반요율 부과 대상 차량 알려줘? ##Answer: 네. 부과대상입니다. 쓰레기(생활·재활용 쓰레기, 고물, 폐지, 폐의류, 가로 청소물, 분뇨), 건축폐기물, 고체의 사업장폐기물(고철, 폐가전제품, 폐금속, 폐목재, 폐합성수지 등)을 수거, 적재, 운반하는 차량에 대하여 적용합니다.","자동차보험"
"##Question: 탑차형요율 부과대상 차량 알려줘? ##Answer: 밴형이 아닌 화물적재공간에 고정된 박스형태의 적재공간이 설치된 자동차에 대하여 적용하므로 천막으로 된 화물차는 부과대상 아닙니다.","자동차보험"
"##Question: 덥개 차량 탑차형요율 부과 대상 여부 알려줘? ##Answer: 엑티언스포츠는 밴형차량입니다. 밴형차량은 탑차형요율 부과대상이 아닙니다.","자동차보험"
"##Question: 택배용도자동차요율 부과대상 차량 알려줘? ##Answer: 이륜차 퀵서비스는 부과대상이 아닙니다. 택배용도자동차요율 부과대상은 영업용 화물 4종(개인소유,법인소유, 경화물 포함)입니다.","자동차보험"
"##Question: 중도에 경력지정자 배서하면 언제부터 경력 인정되는지 알려줘? ##Answer: 변경기준일자부터 경력이 인정됩니다. 단, 중도에 연령한정이나 운전자한정특약 배서를 하지 않았던 계약일 경우 개시일 기준 소급가능합니다.","자동차보험"
"##Question: 경력지정자 소급처리 되는지 알려줘? ##Answer: ① 만기전 계약은 소급 지정, 변경 지정 배서가능② 만기된 계약 경력자 지정 되어있지 않았던 계약에 소급지정 가능③기존 경력자 지정이 되어있었던 계약이면 소급변경은 불가","자동차보험"
"##Question: 경력지정자 영문가입증면서 발급되는지 알려줘? ##Answer: 영문가입증명서, 무사고증명서에서는 발급대상은 가족운전자중 1인으로 기재하여 발급이 가능하므로, 경력지정자가 가족인 경우 증명서 발급이 가능합니다. 만일 지정1인 운전자를 경력지정자로 선정하여 가입한 경우 경력지정자가 가족이 아니므로 증명서 발급은 불가합니다.","자동차보험"
"##Question: 경력지정자가 피보험자 운전경력 승계 되는지 알려줘? ##Answer: 피보험자의 기존 경력을 모두 승계하는 것이 아니라 경력지정 시점부터 경력이 인정되는 것입니다.","자동차보험"
"##Question: 차량대체 배서후 차량가입경력율은 어떻게 적용하는지 알려줘? ##Answer: 차량 대체 후, 대체 전후 차량은 동일 차량으로 간주합니다. 다른 차량 유지 중인 내용이 없다면,해당 타사 갱신차량의 차량가입경력은 ‘비대상’으로 입력하여 설계 진행하세요.단, 타사 최근 변경 건에 대해서는 개발원 조회를 통해 내용 확인이 어려우니, 타사(전가입사) 가입증명서를발급 받으시어 스캔해 주시면 됩니다.","자동차보험"
"##Question: 임시운전자특약 알려줘? ##Answer: 선택한 특정 기간동안 전연령 및 기본운전으로 처리하는 변경으로 효력은 개시일 24시부터 종료일 24시까지입니다. 적용상품은 개인용군, 업무용군(일반물건) 중 법인승용, 업무용군(일반물건) 중 피보험자가 개인인 4개 차종 (4종화물, 경화물, 3종승합, 경승합)이며 선택가능한 특약 일수는 1~30일입니다.","자동차보험"
"##Question: 사실혼 관계인 배우자도 가족 범위ㅣ에 포함되는지 알려줘? ##Answer: 2018.3월) 피보험자 A씨 가족한정특약가입 신규보험 체결2018.5월) 피보험자 A씨와 사실혼관계에 있는 운전자 B씨 차량 운전중 대인사고 발생, 현재 B씨는 호적상 배우자가 있는 상태임 (이혼전 상태)→ 현재 A와 B가 사실혼 관계라 해도, B의 법률상 배우자가 존재하므로 A와 B는 가족의 범위에 포함되지 않음","자동차보험"
"##Question: 적모서자 관계에서 운전가능 범위가 어떻게 되는지 알려줘? ##Answer: · 친부(A)와 친모(D)와의 혼인중에 친자(B)출생, 친부(A)가 이혼 후 계모(C)와 재혼한 경우· 친부(A), 친자(B), 계모(C), 친모(D)① A-B : 부자관계. A가 가족한정특약 가입시 B는 운전가능② A-C : 부부관계. A가 가족한정특약 가입시 C는 운전가능③ B-C : 계모관계. C가 가족한정특약 가입시 B는 운전가능④ A-D : 관계없음. 이혼으로 부부관계 말소⑤ B-D : 모자관계. D가 가족한정특약 가입시 B는 운전가능 ","자동차보험"
"##Question: 자동차 법률비용중에 형사합의금만 따로 가입할 수 있는지 알려줘? ##Answer: 현재 판매중인 상품에서 법률비용지원특별약관은 방어비용&형사합의금&벌금이 포괄된 특약상품입니다. 그러나 예외적으로 벌급제외 상품의 경우, 방어비용 & 형사합의금만, 방어비용 한정추가 특별약관의 경우, 방어비용만 적용되고 있으며, 형사합의금만 단독으로 가입 가능한 상품은 판매되고 있지 않습니다.","자동차보험"
"##Question: 장기보험 해지 후 자동차 법률비용지원특약 가입 방법 알려줘? ##Answer: 실손조회를 다시 한번 하시고 설계 진행을 하셔야 합니다.","자동차보험"
"##Question: 법률비용지원특약 인원 승인 기준 알려줘? ##Answer: 고객이 실손형 특약(형사합의금, 벌금담보, 방어비용 포함) 가입시 중복계약임을 사전에 안내하여 불필요한 중복가입을 최소화하기 위하여 자동차보험 가입시 기명1인, 지정1인한정특약을 가입하면서 실손 보상되는 특약에 가입시 중복보험 가입여부를 확인하고 있습니다.","자동차보험"
"##Question: 애니카서비스 담보 중도 재가입 알려줘? ##Answer: 담보, 특약 중도 해지 후 재가입하는 것은 보험료 산출이 불가하기 때문에 다른 담보와 동일하게 해지후 중도추가 불가합니다.","자동차보험"
"##Question: 애니카서비스 잠금장치제외형 가입대상 차량 알려줘? ##Answer: 외제차 전차량 & 국산차 중 이모빌라이져, 스마트키, 사이드에어백 등이 장착된 차량입니다.","자동차보험"
"##Question: 타이어 펑크 2개 이상 났을때 애니카서비스 이용방법 알려줘? ##Answer: 타이어펑크수리 서비스는 손상부위 1개에 한해 서비스를 제공합니다. 고객께서는 1개 부위만 서비스받고 나머지 부분은 자비를 부담하시어 서비스 이용하시거나 6회 제공되는(단기계약의 경우 3회) 애니카서비스 이용횟수 중 2회를 동시 사용하여 서비스 이용이 가능합니다.","자동차보험"
"##Question: 중형화물 승합차 애니카서비스 횟수 알려줘? ##Answer: 보험기간 중 2회 사용가능합니다. (단기계약은 1회)※ 애니카서비스(중형화물승합) 가입차종은 화물 (1.4톤초과~5톤이하), 승합 (16인승초과~25인승이하)이며 서비스종류는 배터리충전,잠금장치해제,비상급유 (3대서비스)입니다.","자동차보험"
"##Question: 애니카서비스 이용 횟수 알려줘? ##Answer: ① 애니카서비스는 총6회 이용가능합니다. (기존5회 → 14.10.16일 책임개시부터 6회로 변경)* 동일증권도 6회 제공, 단기계약은 기존과 동일하게 3회 제공② 서비스 내용은 다음과 같습니다.⑴ 비상구난: 피보험차의 도로이탈, 장애물 등으로 자력운행 불가시 (구난소요 30분내)⑵ 긴급견인: 피보험차의 사고 또는 고장으로 운행불가시 1일1회에 한해 10km범위내 정비공장까지 견인⑶ 비상급유: 피보험차의 운행 중 연료의 완전소진으로 운행불가시 1일1회에 한해 3리터한도⑷ 잠금장치해제: 열쇠분실 등으로 운전석의 잠금장치를 해제할 수 없을 때 운전석에 한함⑸ 배터리 충전: 피보험차의 배터리방전으로 운행불가시 임시충전⑹ 타이어교체: 피보험차의 타이어파손으로 운행불가시 내장된 예비타이어로 교체 등","자동차보험"
"##Question: 군운전경력 인정 받기 위한 서류 알려줘? ##Answer: 주특기코드 및 운전기간이 기재된 병무청 발행 병적증명서 제출이 원칙이나 병적증명서를제출할 수 없는 경우에 한해서는 (현직 군인 등), 주특기번호 및 운전기간이 명시되고 장성급 지휘관 이상의 직인이 찍힌 군경력확인서도 인정가능합니다.","자동차보험"
"##Question: 병적증명서 발행할때 운전기간 추가 방법 알려줘? ##Answer: 병무청 발행 병적증명서의 운전기간은 고객 요청시 입력되는 추가사항입니다. 따라서 병적증명서 발행 시 ‘군운전기간’ 기재를 요청하셔야 합니다.","자동차보험"
"##Question: 군대 건설기계 운전경력 인정되는지 알려줘? ##Answer: 자동차보험 가입대상 차종에 한하여 경력 인정됩니다. 병과가 운전과 관련이 없는 군장비수송이나 건설기계 운전(병과: ‘공병’)은 제외됩니다.","자동차보험"
"##Question: 군인전경력 인정 받았는데 보험료가 인상되는 이유 알려줘? ##Answer: 가입경력은 보종, 차종, 차령, 할인할증등급에 따라 적용율이 달라지며, 경우에 따라 경력이 1년 증가했음에도 불구하고 경력요율이 할증될 수 있습니다. 자동차보험가입 경력이 1년 경과한 것이 아니라 군경력, 법인운전경력 등 별도로 인정받는 경우에는 가입설계시 운전경력(관공서, 법인)에 ‘있음’ 으로 체크해서 진행하시면 됩니다.","자동차보험"
"##Question: 법인체 운전경력 인정 기준 알려줘? ##Answer: ① 택배 배송기사나 순찰차량 운전 경찰 등 직업의 특성상 운전을 많이 한다고 해서 경력을 인정하지는 않습니다. 단, 소방운전직의 경우 소방서장 명의의 확인서와 대형1종 운전면허 사본 첨부 시 인정 가능합니다. ② 오직 순수 운전직에 한하여 인정됩니다. 예) 법인대표의 전문 운전기사","자동차보험"
"##Question: 법인 운전경력 인정시 상장법인이어야 되는지 알려줘? ##Answer: 법인이 반드시 상장법인일 필요는 없습니다. 구비서류는 1. 운전 경력증명서 2. 근로소득 원천징수영수증  입니다.","자동차보험"
"##Question: 법인 운전경력 인정시 필요한 서류 알려줘? ##Answer: 법인경력을 인정받기 위해서는, 순수 운전직이여야합니다. 즉, 스쿨버스기사, 시내버스 기사, 택시기사 등에 한하며 유선방송 설치기사 불가, 택배 등 업무를 위한 운전직은 불가함※ 순수운전직이 맞다면 재직/ 경력증명서 ( 구체적인 운전직무와 근무기간기재)와 원천근로징수영수증을 이미지 스캔후에 심사 요청란에 발급자 유선연락처를 기재해야 함","자동차보험"
"##Question: 외국보험가입경력으로 중도 환급 가능한지 알려줘? ##Answer: 가능합니다. 해당서류(보험가입증명서, 출입국증명서) 구비 후 요율 정정하면 됩니다.","자동차보험"
"##Question: 외국보험 가입증명서 사본도 인정되는지 알려줘? ##Answer: 사본도 인정 가능합니다.","자동차보험"
"##Question: 외국보험 가입경력 인정 방법 알려줘? ##Answer: 해외 보험가입 경력이 확인 가능한 외국보험사 자동차가입증명서(보험증권도 가능) 및 해외 체류일자를 확인할 수 있는 출입국 증명서 첨부해주시면 됩니다.","자동차보험"
"##Question: 독일어로 된 경력증명서도 인정되는지 알려줘? ##Answer: 공용어인 영문 서류가 기본 원칙입니다, 보험가입기간이 확인 가능한 경우는 인정이 가능한 경우도 있습니다. 영문서류로 재안내하셔야 합니다.","자동차보험"
"##Question: 외화표시보험에 가입했던 경력도 인정 되는지 알려줘? ##Answer: 경력은 인정되지만 할인할증은 국문보험과 승계되지 않습니다.","자동차보험"
"##Question: 경력지정자 고객등록시 본인동의가 필요한지 알려줘? ##Answer: 네 맞습니다. 개인정보 보호법에 의거 경력지정자 본인 동의를 받으셔야 합니다.","자동차보험"
"##Question: 모든 상품에서 경력지정자 등록이 가능한지 알려줘? ##Answer: 아닙니다. 개인용/업무용 개인소유 상품에 한하여 경력지정자 등록이 가능하며, 업무용 단체와 영업용 등 다른 상품에서는 등록이 불가합니다.","자동차보험"
"##Question: 경력지정자 지정 가능한 사람 알려줘? ##Answer: 원칙은 운전자한정특약에 맞는 운전자 중 가족에 한하며, 가족 및 형제자매 한정특약의 경우에는 형제자매도, 지정1인이 추가된 특약에서는 지정1인도 선택할 수 있습니다.","자동차보험"
"##Question: 가족한정 특약 가입할때 두명 이상 경력지정자 지정이 되는지 알려줘? ##Answer: 네. 16년 10월 1일 이후 책임개시 계약부터 운전가능자가 2명 이상인 경우 운전가능자 중 2인 지정 가능합니다.","자동차보험"
"##Question: 경력지정자 지정 방법 알려줘? ##Answer: 신계약과 배서 모두 가능하며, 알릴 사항에 경력지정자의 이름, 주민번호, 피보험자와의 관계를 입력하시면 됩니다.","자동차보험"
"##Question: 차량 다수보유시 차량별로 경력지정자 지정이 가능한지 알려줘? ##Answer: 네 맞습니다. 차량별로 서로 다른 경력지정자를 지정할 수 있습니다.","자동차보험"
"##Question: 공동물건도 경력지정자 지정되는지 알려줘? ##Answer: 네 가능합니다.","자동차보험"
"##Question: 경력지정자가 나중에 보험 가입시 필요한 서류 알려줘? ##Answer: 아니오, 개발원에서 경력지정자로 가입된 계약의 경력이 확인되므로 추가로 필요한 서류가 없습니다.","자동차보험"
"##Question: 종료 계약도 경력지정자 소급배서가 되는지 알려줘? ##Answer: 경력지정자 최초 미선정 후, 소급하여 경력지정자 입력 요청할 경우 보험기간내 및 계약종료 후에도 모두 가능합니다.","자동차보험"
"##Question: 2013년 9월 1일 이전 책임개시계약에서 경력지정자 배서가 되는지 알려줘? ##Answer: 아닙니다. 경력지정자 제도는 2013년 9월 1일 책임개시 이후 계약에서만 지정이 가능합니다.","자동차보험"
"##Question: 경력지정자를 중도에 변경 할 수 있는지 알려줘? ##Answer: B가 연령 및 운전자한정과 경력지정자선정범위 조건에 맞을 경우 보험기간 내에는 가능하고, 계약종료 후에는 변경 불가합니다.","자동차보험"
"##Question: 중간에 차량을 추가 구매한 경우 설계 방법 알려줘? ##Answer: 대부분의 경우 동일증권이 장기적으로 요율상 유리하나, 예외가 있을 수 있음 즉, 동일증권으로 가입한 경우와 가입하지 않는 경우 향후 갱신 요율을 비교하여 보다 유리한 경우로 선택하여 체결해야 함※ 동일증권으로 단기계약 추가시 요율상 불리할 수 있는 경우① 기존 계약이 P등급을 적용 & 평가기간 중 사고가 없는 경우→ 동일증권으로 단기계약을 체결 후 갱신시 갱신등급은 두 대 모두 F등급을 적용하므로, 원계약의 P등급이 해제되어 보호등급의 혜택을 더 이상 받을 수 없음② 평가기간 중 사고가 있는 경우→ 어떤 차량이 원계약이 되느냐에 따라 유불리가 달라질 수 있으므로 주의","자동차보험"
"##Question: 저과실할인유예사고 알려줘? ##Answer: · 평가대상기간 內발생한 사고 중 과실 50%미만 사고1건* 과실 50%미만 사고가 2건이상일 경우 사고점수가 가장 높은 사고1건단, 사고점수도 동일한 경우 가장 먼저 발생한 사고 1건· 법인소유자동차의 경우에도 동일하게 적용 (음주운전 등 사고원인별 점수 현행 동일적용)· 계약갱신時평가대상사고의 확정과실 또는 예상과실 기준으로 적용※ 갱신 후 과실 변경時보험료 추징 또는 환급 발생","자동차보험"
"##Question: 보험 가입경력요율 알려줘? ##Answer: 피보험자가 과거 자동차보험에 가입했던 경과기간을 1년 미만, 2년 미만, 3년 미만, 3년이상으로 구분하여 차령 등에 연동하여 적용하는 요율① 2개 이상 보험기간 중복 시 하나의 기간으로 간주② 인가된 자동차학원의 대표자 소유 자동차로 운전교습, 도로주행교육, 시험에 사용 시 법인소유 승용차 가입경력률 적용③ 관련법규 및 행정지시로 법인(관공서) 흡수합병 후 신규법인, 법인명칭 및 종류 변경 시 합병전, 변경전 법인의 보험가입 경과기간 인정④ 08.1월 이륜차보험에도 가입경력요율 신설","자동차보험"
"##Question: 경력인정 유형 알려줘? ##Answer: 보험에 가입하지 않았으나 운전경력을 인정하여 보험가입 경과기간으로 간주하는 유형① 군에서 운전병으로 운전한 기간 : 주특기가 운전병 & 자동차보험 가입차종 운전② 외국에서의 자동차보험 가입기간 : 해외 보험가입경력 확인 가능한 보험사에 한함③ 관공서, 법인체 운전직으로 근무한 기간순수운전직에 한하여 인정 (예) 법인대표의 전문운전기사, 법인 택시, 버스기사 등④ 공제가입기간","자동차보험"
"##Question: 동일증권 미가입 상태 유지중일때 중복계약 체결 후 해지해야하는지 알려줘? ##Answer: 사고 및 평가대상 기간에 따라 해지&중복으로 동일증권으로 추가하는 것이 요율상 불리하거나, 면탈될 수 있으므로, 담당 심사자에게 확인 후 진행하시기 바랍니다.","자동차보험"
"##Question: 동일증권이 항상 유리한지 알려줘? ##Answer: 동일증권으로 가입하면 사고 할증이 동일증권으로 가입하는 차량대수 만큼 나누어서적용되기 때문에 유리합니다. 단, 최고 할인등급에서는 사고가 없는 경우 개별갱신이 유리할 수 있습니다.","자동차보험"
"##Question: 11인승 승합과 개인용차량 동일증권 가능한지 알려줘? ##Answer: 11인승 차량은 개인용이아닌 업무용 승합차량으로, 개인승용과는 동일증권 가입대상이 아닙니다. 11인승 승합은 개인승용과 요율승계도 불가합니다.","자동차보험"
"##Question: 계약을 개별 갱신 후 동일증권으로 다시 가입되는지 알려줘? ##Answer: 아닙니다. 다시 동일증권으로 가입할 수 있는 방법은 없습니다.다만 보험기간이 동일한 경우에는 차량 3대의 개별갱신 등급과 동일증권 등급이 다른 경우 동일증권 요율로 요율정정배서를 진행해 주시면 됩니다.","자동차보험"
"##Question: 차량을 동일증권으로 묶었는데 표준등급이 다른 이유 알려줘? ##Answer: 동일증권을 중도에 추가하는 경우 표준등급은 원계약에서 추가되는 차량의 사고점수를 차감하여 적용합니다. 즉 추가되는 차량이 사고가 있는 경우 원계약과 표준등급이 달라질 수 있습니다.","자동차보험"
"##Question: 취급자가 다른 계약건들을 동일증권으로 가입 가능한지 알려줘? ##Answer: 취급자(관리 RC)가 다른 것은 동일증권 체결시 영향을 미치지 않습니다. (오프라인 계약과 삼성화재 다이렉트 계약도 동일증권으로 가입할 수 있습니다.)","자동차보험"
"##Question: 동일증권 단기로 가입 가능한지 알려줘? ##Answer: 네, 동일증권도 단기 가입이 가능합니다. 단기계약도 책임개시, 종기를 맞춰서 가입시 동일증권 갱신으로 설계가 가능합니다.","자동차보험"
"##Question: 애니카 다이렉트 상품과 동일증권으로 가입 가능한지 알려줘? ##Answer: 네. 애니카 다이렉트 상품과 동일증권을 묶을 수 있습니다. 동증 갱신으로 동일하게 설계하시거나, 다이렉트 계약이 반영된 후 동일증권 추가로 설계하시면 됩니다.","자동차보험"
"##Question: 동일증권여부 확인 방법 알려줘? ##Answer: 계약일괄, 계약상세(알릴사항)에서 확인이 가능함","자동차보험"
"##Question: 차량대체 존재하는 계약건을 동일증권으로 묶는 방법 알려줘? ##Answer: 동일증권갱신으로 선택하시고 오른쪽 돋보기 클릭 - 새로운 목록 선택 - 동증으로 묶을 대상 차량 선택 한 후에, 오른쪽 끝부분의 '구분' 에서 차량대체/번호변경이 있었던 차량은 내역 선택을 변경한 후에 변경후 차량번호를 옆 칸에 기재해주시면 변경된 차량번호 기준으로 동증요율이 산출됩니다.","자동차보험"
"##Question: 공동물건과 일반물건으로 동일증권 가입 가능한지 알려줘? ##Answer: 가입 가능합니다. 동일증권이란 개인이 소유한 2대이상의 자가용 및 업무용 소형차종 (4종.경화물.경승합)의 보험종기를 일치시켜 하나의 증권으로 보험에 가입하는 경우로 일반 또는 공동 계약 여부는 관계없이 가입사가 동일하게 종기를 맞춰서 가입하는 경우 가능합니다","자동차보험"
"##Question: 할인할증 특징 알려줘? ##Answer: ·Z(Zero), F(Five), P(Protection) 3가지로 구분됨·Z(Zero): 일반등급, 최초 가입시 11Z로 적용됨·F(Five): 동일증권 및 단기할인 시 발생·P(Protection): 장기무사고 보호등급 & 최고 낮은 등급임·단기(단기할인 적용 대상 제외)계약이거나 계약 만료일 전 갱신하지 않으면 P등급은 Z등급으로 전환됨 (사고가 있으면 사고점수에서 1점을 차감하고 Z로 전환됨)","자동차보험"
"##Question: 과실 5대5인 경우 할증 적용되는지 알려줘? ##Answer: 과실이 50%이면 기존과 동일하게 할증됩니다.저과실 할인유예 사고는 평가대상기간에 발생한 사고가 과실 50% 미만 1건일 때에 한합니다.","자동차보험"
"##Question: 무과실이 아닌 피해고객의 경우 사고점수가 몇점이라도 할증이 적용되지 않는지 알려줘? ##Answer: 평가대상기간에 발생한 저과실사고 중 사고점수가 가장 높은 사고 1건에 대해서만 할인할증등급의 할증이 되지 않습니다. 이 경우에도 할인은 3년간 유예가 되며, 사고건수별 할증 평가 시3년 사고건수에는 반영하므로 할증은 됩니다. 다만, 기존보다 할증 폭이 줄어들게 됩니다.","자동차보험"
"##Question: 평가기간 내 저과실사고가 여려 번 발생한 경우 할증되는지 알려줘? ##Answer: 저과실 사고가 여러개 있는 경우라도 사고점수가 가장 높은 사고 1건에 대해서만 할인할증등급의 할증이 되지 않습니다. 사고점수가 동일한 경우 먼저 발생한 사고 1건을 제외합니다. 결론적으로 저과실 사고가 여러 건이 있더라도 2건부터는 현행과 동일하게 할증됩니다.","자동차보험"
"##Question: 저과실사고할인유예 적용 시기 알려줘? ##Answer: 사고접수일자 기준이 아닌 「사고발생일자」 기준입니다. 계약기준으로는 17.12.1일 책임개시계약부터 할인할증에 영향이 있습니다.","자동차보험"
"##Question: 동일증권 알려줘? ##Answer: ① 기명피보험자 개인이② 요율승계 가능한 차종(개인용 승용, 업무용 소형차)으로③ 보험종기를 일치시켜④ 동일한 보험사에⑤ 하나의 증권으로 가입하는 것을 말함","자동차보험"
"##Question: 다수계약특별율 적영중 중도 증차하면 다수계약 특별율 적용되는지 알려줘? ##Answer: 네, 다수계약 특별율 적용받은 증권에 종기 일치할 경우 다수계약 특별율 적용받습니다.","자동차보험"
"##Question: 다수계약특벽요율 반영 방법 알려줘? ##Answer: 차량정보 > 차량상세입력클릭 > 12대 이상의 차량을 동시에 가입하십니까? > 차량대수선택","자동차보험"
"##Question: 동일 법인에 본점과 지점이 피보험자 사업자번호가 다른 경우 다수계약특별율 적용되는지 알려줘? ##Answer: 네, 법인번호 기준이라서 법인번호가 동일한 경우 사업자번호가 달라도 다수계약특별율 적용이 가능합니다.","자동차보험"
"##Question: 할인할증 알려줘? ##Answer: ·과거 사고유무 및 내용으로 보험료를 할인하거나 할증하는 기준·총 29개 등급(1~29등급)으로 구성 (2018.1월 기준)되어 있으며 갱신 시 평가하여 무사고시 등급 쌓임, 사고 시 사고발생실적에 따라 등급이 떨어짐·사고가 없으면 등급이 쌓임(할인)·사고가 있으면 등급이 덜어짐(할증)","자동차보험"
"##Question: 끌차 추가시 배서 처리 방법 알려줘? ##Answer: 차량정보(변경) 배서로 차형태, 용도변경 후 특별요율 부과하시면 됩니다.","자동차보험"
"##Question: 기중기요율 적용 차량 알려줘? ##Answer: 아닙니다. 차종에 따라 기중기 요율, 견인차 요율 등을 부과할 수 있습니다. 정확한 차량용도를 우선 확인해주시고, 트랙터이면 견인차요율 부과+화물차종으로, 고소작업차이면 특수작업용 차종+기중기 요율(상세용도는 이외 기타용도로 선택)로 입력하세요.","자동차보험"
"##Question: 다수계약시 적용하는 할인 요율 알려줘? ##Answer: 업무용차량으로 피보험자(법인)가 12대이상 자동차(공동물건,수반차,이륜차제외) 를 한 보험증권계약 체결시 다수계약 특별요율 적용가능(단, 전차량 일괄특약 가입시 미적용)","자동차보험"
"##Question: 한 보험증권 알려줘? ##Answer: 한 보험증권이란 보험개시일과 종기일이 같은 계약을 말합니다. 즉, 12대 이상의 차량이 보험개시일과 종기일을 일치하게 보험기간1년인 계약이 체결될 때 적용 가능합니다.","자동차보험"
"##Question: 트레일러 연결 차량이 레저장비 특별요율 가입한 경우 사고 보상 여부 알려줘? ##Answer: 레저장비 견인중 위험담보 특별요율’을 적용하였다면 트레일러로 인한 사고 발생시 보상 가능합니다. 단 트레일러 파손을 보상받기 위해서는 트레일러에 대해 별개로 다른 보험(자차)을 가입하셔야 합니다. 트레일러로 인한 사고 - 자차를 제외한 나머지 담보 사고는 견인차량의 담보로 사고처리 가능","자동차보험"
"##Question: 캠핑카 구조변경건 가입설계 방법 알려줘? ##Answer: 구조변경건의 경우, 용도가 변경됐는지 여부에 따라 차종 설계가 달라집니다.(용도변경 無- 기존 차종 유지, 용도변경 有- 구조변경 後차종 적용)해당건 승합3종에서 캠핑카로 정상 구조변경된 경우, (사진내외부 + 등록증) 첨부하여, 차종 재선정 여부 안내 가능합니다. 구조변경 後차종 적용 최종 확인된 건이라면 캠핑카로 차종 재선정하여 재가입되야 합니다.","자동차보험"
"##Question: 캠핑트레일러 가입설계 방법 알려줘? ##Answer: 수반차 트레일러는 동력장치가 없어 다른차량에 연결해서만 운행이 가능한 차량으로. 자동차 가입시 자차담보만 가입가능합니다. 그 외 담보의 사고는 앞에서 끌고가는 차량의 보험에서 보상 가능합니다. (레저장비요율 부과) 설계시 수반차 요율만 부과하시고 자차만 가입하시면 됩니다.","자동차보험"
"##Question: 세이프티로더 적용 특별요율 알려줘? ##Answer: 차종은 화물이며 부과할 특별요율은 없습니다.","자동차보험"
"##Question: 애니카서비스 출동차량 부과 특별요율 알려줘? ##Answer: 부과대상 아닙니다. 출동업무 자동차요율은 소방자동차, 구급자동차, 경찰용자동차, 보안업체 사용차량에 부과됩니다.","자동차보험"
